Transaction_ID,Customer_ID,Customer_Type,Policy_ID,Policy_Name,Product_Family,Transaction_Date,Month,Year,Quarter,Sales_Channel,Agency_ID,Bank_ID,Transaction_Type,Transaction_Detail,Payment_Cost
25867,10126,CLP,19,RENDITE,PREVENTION,5/26/2016,5,2015,Q2,Bank,,1,Existing,Existing,26744.29022
25868,10128,CLP,12,DOPPIO VALORE,INVESTMENT,5/5/2016,5,2015,Q2,Bank,,5,In-Force,Lost Business,30090.02003
25869,10129,CLP,11,BUON COMPLEANNO,INVESTMENT,5/12/2016,5,2015,Q2,Bank,,2,Existing,Existing,16240.52911
25870,10130,CLP,3,FUTURO PROTETTO,PROTECTION,5/11/2016,5,2015,Q2,Bank,,1,Lost,Lapse,15333.86049
25871,10130,CLP,7,ZURICH FONTE,SAVING,5/28/2016,5,2015,Q2,Bank,,6,Existing,Existing,12511.76967
25872,10130,CLP,16,IO DECIDO DIFFERITA,PREVENTION,5/7/2016,5,2015,Q2,Bank,,2,In-Force,Other Movements,15408.29466
25873,10131,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,5/17/2016,5,2015,Q2,Bank,,1,Existing,Existing,19984.74801
25874,10133,CLP,19,RENDITE,PREVENTION,5/6/2016,5,2015,Q2,Bank,,11,Existing,Existing,16961.10333
25875,10135,CLP,13,EAZY INVEST,INVESTMENT,5/19/2016,5,2015,Q2,Bank,,4,In-Force,New Business,19212.28719
25876,10136,CLP,16,IO DECIDO DIFFERITA,PREVENTION,5/27/2016,5,2015,Q2,Bank,,1,In-Force,Other Movements,12761.75988
25877,10136,CLP,8,EKONOMIA,SAVING,5/23/2016,5,2015,Q2,Bank,,1,Existing,Existing,21765.47268
25878,10137,CLP,4,GUARDIAN PA,PROTECTION,5/28/2016,5,2015,Q2,Bank,,3,Existing,Existing,24561.35938
25879,10138,CLP,8,EKONOMIA,SAVING,5/9/2016,5,2015,Q2,Bank,,2,In-Force,Other Movements,8441.947871
25880,10139,CLP,6,CAPITALE DIFFERITO,SAVING,5/7/2016,5,2015,Q2,Bank,,9,Existing,Existing,7448.660326
25881,10141,CLP,14,EXTERA,INVESTMENT,5/22/2016,5,2015,Q2,Bank,,2,In-Force,Other Movements,20421.29331
25882,10142,CLP,9,CALCOLO,SAVING,5/26/2016,5,2015,Q2,Bank,,1,Existing,Existing,16758.6663
25883,10143,CLP,9,CALCOLO,SAVING,5/29/2016,5,2015,Q2,Bank,,11,In-Force,Other Movements,20884.80841
25884,10144,CLP,8,EKONOMIA,SAVING,5/21/2016,5,2015,Q2,Bank,,2,Existing,Existing,15777.59077
25885,10145,CLP,3,FUTURO PROTETTO,PROTECTION,5/9/2016,5,2015,Q2,Bank,,4,Existing,Existing,9779.332505
25886,10146,CLP,19,RENDITE,PREVENTION,5/20/2016,5,2015,Q2,Bank,,2,Existing,Existing,15809.01682
25887,10148,CLP,8,EKONOMIA,SAVING,5/30/2016,5,2015,Q2,Bank,,2,Lost,Lapse,16532.6782
25888,10148,CLP,19,RENDITE,PREVENTION,5/25/2016,5,2015,Q2,Bank,,6,Existing,Existing,11819.5979
25889,10149,CLP,19,RENDITE,PREVENTION,5/12/2016,5,2015,Q2,Bank,,1,Existing,Existing,15348.63238
25890,10149,CLP,6,CAPITALE DIFFERITO,SAVING,5/7/2016,5,2015,Q2,Bank,,2,Existing,Existing,18999.9243
25891,10150,CLP,3,FUTURO PROTETTO,PROTECTION,5/17/2016,5,2015,Q2,Bank,,7,Existing,Existing,24959.95034
25892,10151,CLP,4,GUARDIAN PA,PROTECTION,5/14/2016,5,2015,Q2,Bank,,4,Existing,Existing,10057.98136
25893,10151,CLP,14,EXTERA,INVESTMENT,5/19/2016,5,2015,Q2,Bank,,5,Existing,Existing,29132.35937
25894,10151,CLP,7,ZURICH FONTE,SAVING,5/22/2016,5,2015,Q2,Bank,,2,Existing,Existing,19876.24861
25895,10151,CLP,19,RENDITE,PREVENTION,5/16/2016,5,2015,Q2,Bank,,3,Existing,Existing,18789.01906
25896,10152,CLP,14,EXTERA,INVESTMENT,5/12/2016,5,2015,Q2,Bank,,10,Lost,Maturity,19653.30417
25897,10153,CLP,12,DOPPIO VALORE,INVESTMENT,5/11/2016,5,2015,Q2,Bank,,7,Existing,Existing,22100.23454
25898,10154,CLP,18,PREVIR,PREVENTION,5/13/2016,5,2015,Q2,Bank,,2,Existing,Existing,10369.01847
25899,10154,CLP,14,EXTERA,INVESTMENT,5/10/2016,5,2015,Q2,Bank,,1,Existing,Existing,18528.32008
25900,10155,CLP,17,OPZIONE RENDITA,PREVENTION,5/8/2016,5,2015,Q2,Bank,,1,Existing,Existing,18890.84285
25901,10156,CLP,13,EAZY INVEST,INVESTMENT,5/3/2016,5,2015,Q2,Bank,,11,Existing,Existing,23542.13328
25902,10157,CLP,18,PREVIR,PREVENTION,5/6/2016,5,2015,Q2,Bank,,10,Existing,Existing,15027.31493
25903,10158,CLP,5,ZURICH PROTECTA,PROTECTION,5/20/2016,5,2015,Q2,Bank,,2,In-Force,Other Movements,13574.0709
25904,10159,CLP,9,CALCOLO,SAVING,5/14/2016,5,2015,Q2,Bank,,6,Existing,Existing,12963.48775
25905,10159,CLP,19,RENDITE,PREVENTION,5/17/2016,5,2015,Q2,Bank,,9,Existing,Existing,15138.96933
25906,10160,CLP,7,ZURICH FONTE,SAVING,5/20/2016,5,2015,Q2,Bank,,1,Existing,Existing,26036.17845
25907,10160,CLP,3,FUTURO PROTETTO,PROTECTION,5/6/2016,5,2015,Q2,Bank,,5,Existing,Existing,14489.06211
25908,10161,CLP,16,IO DECIDO DIFFERITA,PREVENTION,5/27/2016,5,2015,Q2,Bank,,5,Existing,Existing,15950.15676
25909,10161,CLP,14,EXTERA,INVESTMENT,5/11/2016,5,2015,Q2,Bank,,9,Existing,Existing,24726.37071
25910,10162,CLP,6,CAPITALE DIFFERITO,SAVING,5/3/2016,5,2015,Q2,Bank,,1,In-Force,Other Movements,20236.63469
25911,10162,CLP,14,EXTERA,INVESTMENT,5/29/2016,5,2015,Q2,Bank,,1,In-Force,Other Movements,27454.3504
25912,10163,CLP,19,RENDITE,PREVENTION,5/30/2016,5,2015,Q2,Bank,,1,Existing,Existing,12676.15164
25913,10163,CLP,9,CALCOLO,SAVING,5/5/2016,5,2015,Q2,Bank,,11,In-Force,Other Movements,12945.47354
25914,10163,CLP,14,EXTERA,INVESTMENT,5/8/2016,5,2015,Q2,Bank,,5,Existing,Existing,20397.92112
25915,10163,CLP,3,FUTURO PROTETTO,PROTECTION,5/8/2016,5,2015,Q2,Bank,,1,Existing,Existing,18823.16328
25916,10164,CLP,3,FUTURO PROTETTO,PROTECTION,5/10/2016,5,2015,Q2,Bank,,4,Existing,Existing,25148.71151
25917,10165,CLP,7,ZURICH FONTE,SAVING,5/7/2016,5,2015,Q2,Bank,,11,Existing,Existing,24522.38987
25918,10166,CLP,3,FUTURO PROTETTO,PROTECTION,5/7/2016,5,2015,Q2,Bank,,11,Existing,Existing,25637.38527
25919,10166,CLP,11,BUON COMPLEANNO,INVESTMENT,5/5/2016,5,2015,Q2,Bank,,3,Existing,Existing,28018.19045
25920,10167,CLP,3,FUTURO PROTETTO,PROTECTION,5/19/2016,5,2015,Q2,Bank,,1,In-Force,Other Movements,19214.78086
25921,10167,CLP,11,BUON COMPLEANNO,INVESTMENT,5/18/2016,5,2015,Q2,Bank,,7,Existing,Existing,21188.0981
25922,10168,CLP,3,FUTURO PROTETTO,PROTECTION,5/16/2016,5,2015,Q2,Bank,,6,Existing,Existing,15243.66453
25923,10169,CLP,4,GUARDIAN PA,PROTECTION,5/29/2016,5,2015,Q2,Bank,,1,In-Force,Other Movements,16047.37422
25924,10170,CLP,12,DOPPIO VALORE,INVESTMENT,5/28/2016,5,2015,Q2,Bank,,2,Existing,Existing,26200.81237
25925,10171,CLP,3,FUTURO PROTETTO,PROTECTION,5/1/2016,5,2015,Q2,Bank,,5,Existing,Existing,19480.31147
25926,10172,CLP,19,RENDITE,PREVENTION,5/5/2016,5,2015,Q2,Bank,,1,In-Force,Other Movements,21747.77707
25927,10173,CLP,4,GUARDIAN PA,PROTECTION,5/2/2016,5,2015,Q2,Bank,,5,Existing,Existing,24984.56979
25928,10173,CLP,12,DOPPIO VALORE,INVESTMENT,5/7/2016,5,2015,Q2,Bank,,3,In-Force,Other Movements,16299.53453
25929,10173,CLP,16,IO DECIDO DIFFERITA,PREVENTION,5/1/2016,5,2015,Q2,Bank,,1,Existing,Existing,16714.19999
25930,10174,CLP,3,FUTURO PROTETTO,PROTECTION,5/15/2016,5,2015,Q2,Bank,,5,Existing,Existing,12286.99606
25931,10175,CLP,14,EXTERA,INVESTMENT,5/24/2016,5,2015,Q2,Bank,,5,Lost,Lapse,19805.21936
25932,10176,CLP,3,FUTURO PROTETTO,PROTECTION,5/9/2016,5,2015,Q2,Bank,,1,Existing,Existing,24882.04954
25933,10177,CLP,8,EKONOMIA,SAVING,5/11/2016,5,2015,Q2,Bank,,1,Existing,Existing,14262.20167
25934,10178,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,5/5/2016,5,2015,Q2,Bank,,1,Existing,Existing,20271.774
25935,10179,CLP,19,RENDITE,PREVENTION,5/18/2016,5,2015,Q2,Bank,,5,Existing,Existing,19608.59529
25936,10180,CLP,3,FUTURO PROTETTO,PROTECTION,5/12/2016,5,2015,Q2,Bank,,5,Existing,Existing,21254.25906
25937,10181,CLP,12,DOPPIO VALORE,INVESTMENT,5/7/2016,5,2015,Q2,Bank,,3,Existing,Existing,21207.54968
25938,10183,CLP,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,5/28/2016,5,2015,Q2,Bank,,1,Existing,Existing,16430.87263
25939,10184,CLP,4,GUARDIAN PA,PROTECTION,5/5/2016,5,2015,Q2,Bank,,1,In-Force,New Business,24309.76803
25940,10186,CLP,3,FUTURO PROTETTO,PROTECTION,5/21/2016,5,2015,Q2,Bank,,11,Existing,Existing,21620.49304
25941,10187,CLP,19,RENDITE,PREVENTION,5/1/2016,5,2015,Q2,Bank,,6,Lost,Maturity,11830.14498
25942,10187,CLP,8,EKONOMIA,SAVING,5/14/2016,5,2015,Q2,Bank,,5,In-Force,Other Movements,10359.21486
25943,10188,CLP,13,EAZY INVEST,INVESTMENT,5/14/2016,5,2015,Q2,Bank,,6,Existing,Existing,16238.94872
25944,10189,CLP,3,FUTURO PROTETTO,PROTECTION,5/24/2016,5,2015,Q2,Bank,,4,Lost,Maturity,10161.79021
25945,10190,CLP,6,CAPITALE DIFFERITO,SAVING,5/3/2016,5,2015,Q2,Bank,,5,Existing,Existing,16740.67514
25946,10192,CLP,10,STEP BY STEP,SAVING,5/14/2016,5,2015,Q2,Bank,,2,Existing,Existing,20582.77506
25947,10193,CLP,6,CAPITALE DIFFERITO,SAVING,5/14/2016,5,2015,Q2,Bank,,2,Existing,Existing,20455.44875
25948,10193,CLP,14,EXTERA,INVESTMENT,5/18/2016,5,2015,Q2,Bank,,3,Existing,Existing,26648.26027
25949,10194,CLP,3,FUTURO PROTETTO,PROTECTION,5/3/2016,5,2015,Q2,Bank,,3,In-Force,Other Movements,18494.29686
25950,10194,CLP,6,CAPITALE DIFFERITO,SAVING,5/29/2016,5,2015,Q2,Bank,,10,In-Force,Other Movements,11324.6249
25951,10195,CLP,3,FUTURO PROTETTO,PROTECTION,5/11/2016,5,2015,Q2,Bank,,1,In-Force,Other Movements,12034.28996
25952,10195,CLP,8,EKONOMIA,SAVING,5/4/2016,5,2015,Q2,Bank,,11,Existing,Existing,10794.6847
25953,10195,CLP,14,EXTERA,INVESTMENT,5/2/2016,5,2015,Q2,Bank,,10,Existing,Existing,26661.81626
25954,10196,CLP,3,FUTURO PROTETTO,PROTECTION,5/16/2016,5,2015,Q2,Bank,,3,In-Force,Other Movements,18369.28542
25955,10197,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,5/19/2016,5,2015,Q2,Bank,,4,Existing,Existing,18898.1229
25956,10198,CLP,11,BUON COMPLEANNO,INVESTMENT,5/24/2016,5,2015,Q2,Bank,,1,Existing,Existing,23678.56357
25957,10199,CLP,19,RENDITE,PREVENTION,5/9/2016,5,2015,Q2,Bank,,4,Existing,Existing,15166.5421
25958,10200,CLP,3,FUTURO PROTETTO,PROTECTION,5/29/2016,5,2015,Q2,Bank,,2,Existing,Existing,16528.92914
25959,10201,CLP,6,CAPITALE DIFFERITO,SAVING,5/2/2016,5,2015,Q2,Bank,,6,In-Force,Other Movements,13202.72305
25960,10201,CLP,12,DOPPIO VALORE,INVESTMENT,5/25/2016,5,2015,Q2,Bank,,1,Existing,Existing,13691.48675
25961,10201,CLP,3,FUTURO PROTETTO,PROTECTION,5/14/2016,5,2015,Q2,Bank,,1,Existing,Existing,11401.96041
25962,10202,CLP,12,DOPPIO VALORE,INVESTMENT,5/13/2016,5,2015,Q2,Bank,,1,Existing,Existing,14302.3313
25963,10203,CLP,18,PREVIR,PREVENTION,5/10/2016,5,2015,Q2,Bank,,9,Existing,Existing,16917.20523
25964,10204,CLP,14,EXTERA,INVESTMENT,5/2/2016,5,2015,Q2,Bank,,1,Existing,Existing,25049.22307
25965,10205,CLP,8,EKONOMIA,SAVING,5/26/2016,5,2015,Q2,Bank,,1,Existing,Existing,21540.96248
25966,10206,CLP,8,EKONOMIA,SAVING,5/27/2016,5,2015,Q2,Bank,,4,In-Force,Other Movements,10684.93338
25967,10207,CLP,8,EKONOMIA,SAVING,5/30/2016,5,2015,Q2,Bank,,11,Existing,Existing,16767.54807
25968,10208,CLP,15,MEGA TURISTA,INVESTMENT,5/17/2016,5,2015,Q2,Bank,,1,In-Force,Other Movements,22538.24607
25969,10209,CLP,11,BUON COMPLEANNO,INVESTMENT,5/11/2016,5,2015,Q2,Bank,,6,Existing,Existing,25395.42331
25970,10210,CLP,3,FUTURO PROTETTO,PROTECTION,5/17/2016,5,2015,Q2,Bank,,1,Existing,Existing,18897.08711
25971,10210,CLP,14,EXTERA,INVESTMENT,5/6/2016,5,2015,Q2,Bank,,1,Existing,Existing,24963.60487
25972,10211,CLP,8,EKONOMIA,SAVING,5/6/2016,5,2015,Q2,Bank,,1,Existing,Existing,18027.26036
25973,10212,CLP,19,RENDITE,PREVENTION,5/7/2016,5,2015,Q2,Bank,,2,In-Force,Other Movements,25504.44982
25974,10213,CLP,19,RENDITE,PREVENTION,5/24/2016,5,2015,Q2,Bank,,5,Lost,Surrender/Conversion,20199.69323
25975,10214,CLP,13,EAZY INVEST,INVESTMENT,5/29/2016,5,2015,Q2,Bank,,4,Existing,Existing,13711.33219
25976,10215,CLP,19,RENDITE,PREVENTION,5/21/2016,5,2015,Q2,Bank,,10,Existing,Existing,28730.69949
25977,10215,CLP,11,BUON COMPLEANNO,INVESTMENT,5/5/2016,5,2015,Q2,Bank,,10,Existing,Existing,22541.54943
25978,10215,CLP,6,CAPITALE DIFFERITO,SAVING,5/22/2016,5,2015,Q2,Bank,,3,Existing,Existing,15950.46411
25979,10215,CLP,3,FUTURO PROTETTO,PROTECTION,5/19/2016,5,2015,Q2,Bank,,1,Existing,Existing,14186.98467
25980,10216,CLP,4,GUARDIAN PA,PROTECTION,5/23/2016,5,2015,Q2,Bank,,1,Existing,Existing,17050.60279
25981,10217,CLP,19,RENDITE,PREVENTION,5/16/2016,5,2015,Q2,Bank,,6,Existing,Existing,20074.86204
25982,10218,CLP,4,GUARDIAN PA,PROTECTION,5/8/2016,5,2015,Q2,Bank,,10,In-Force,Other Movements,18554.07118
25983,10220,CLP,8,EKONOMIA,SAVING,5/8/2016,5,2015,Q2,Bank,,5,In-Force,Other Movements,14310.72412
25984,10221,CLP,3,FUTURO PROTETTO,PROTECTION,5/30/2016,5,2015,Q2,Bank,,7,Existing,Existing,22206.63829
25985,10222,CLP,8,EKONOMIA,SAVING,5/18/2016,5,2015,Q2,Bank,,4,In-Force,Other Movements,9894.464602
25986,10223,CLP,8,EKONOMIA,SAVING,5/28/2016,5,2015,Q2,Bank,,2,Existing,Existing,15777.71974
25987,10223,CLP,14,EXTERA,INVESTMENT,5/1/2016,5,2015,Q2,Bank,,6,Existing,Existing,32066.96747
25988,10225,CLP,8,EKONOMIA,SAVING,5/28/2016,5,2015,Q2,Bank,,5,In-Force,New Business,20200.03873
25989,10225,CLP,11,BUON COMPLEANNO,INVESTMENT,5/28/2016,5,2015,Q2,Bank,,4,Existing,Existing,26822.15767
25990,10226,CLP,3,FUTURO PROTETTO,PROTECTION,5/20/2016,5,2015,Q2,Bank,,4,In-Force,New Business,13971.67317
25991,10227,CLP,14,EXTERA,INVESTMENT,5/12/2016,5,2015,Q2,Bank,,1,Existing,Existing,20224.98008
25992,10229,CLP,11,BUON COMPLEANNO,INVESTMENT,5/10/2016,5,2015,Q2,Bank,,1,Existing,Existing,21607.48523
25993,10229,CLP,6,CAPITALE DIFFERITO,SAVING,5/15/2016,5,2015,Q2,Bank,,1,In-Force,Lost Business,11267.96645
25994,10231,CLP,3,FUTURO PROTETTO,PROTECTION,5/5/2016,5,2015,Q2,Bank,,10,Existing,Existing,13565.36319
25995,10232,CLP,3,FUTURO PROTETTO,PROTECTION,5/1/2016,5,2015,Q2,Bank,,4,Existing,Existing,15337.85198
25996,10233,CLP,3,FUTURO PROTETTO,PROTECTION,5/26/2016,5,2015,Q2,Bank,,2,Lost,Maturity,27063.15086
25997,10234,CLP,13,EAZY INVEST,INVESTMENT,5/17/2016,5,2015,Q2,Bank,,3,Lost,Maturity,22139.18517
25998,10235,CLP,3,FUTURO PROTETTO,PROTECTION,5/10/2016,5,2015,Q2,Bank,,5,Existing,Existing,20287.54147
25999,10236,CLP,14,EXTERA,INVESTMENT,5/7/2016,5,2015,Q2,Bank,,10,In-Force,Other Movements,18476.94347
26000,10236,CLP,8,EKONOMIA,SAVING,5/6/2016,5,2015,Q2,Bank,,1,Existing,Existing,14341.7829
26001,10237,CLP,14,EXTERA,INVESTMENT,5/26/2016,5,2015,Q2,Bank,,2,In-Force,Other Movements,24974.49254
26002,10238,CLP,15,MEGA TURISTA,INVESTMENT,5/27/2016,5,2015,Q2,Bank,,11,Existing,Existing,25521.00884
26003,10238,CLP,19,RENDITE,PREVENTION,5/12/2016,5,2015,Q2,Bank,,10,In-Force,Other Movements,33178.53679
26004,10239,CLP,11,BUON COMPLEANNO,INVESTMENT,5/17/2016,5,2015,Q2,Bank,,9,Existing,Existing,22078.76087
26005,10239,CLP,19,RENDITE,PREVENTION,5/14/2016,5,2015,Q2,Bank,,7,Lost,Maturity,16915.07757
26006,10240,CLP,8,EKONOMIA,SAVING,5/11/2016,5,2015,Q2,Bank,,8,Existing,Existing,12206.53832
26007,10241,CLP,12,DOPPIO VALORE,INVESTMENT,5/24/2016,5,2015,Q2,Bank,,4,Existing,Existing,21997.79609
26008,10241,CLP,16,IO DECIDO DIFFERITA,PREVENTION,5/15/2016,5,2015,Q2,Bank,,6,In-Force,Other Movements,19223.19708
26009,10242,CLP,3,FUTURO PROTETTO,PROTECTION,5/22/2016,5,2015,Q2,Bank,,1,Existing,Existing,23004.9798
26010,10242,CLP,9,CALCOLO,SAVING,5/16/2016,5,2015,Q2,Bank,,1,Existing,Existing,12008.18642
26011,10243,CLP,19,RENDITE,PREVENTION,5/1/2016,5,2015,Q2,Bank,,1,Lost,Maturity,16650.35944
26012,10243,CLP,11,BUON COMPLEANNO,INVESTMENT,5/27/2016,5,2015,Q2,Bank,,5,Existing,Existing,20191.53665
26013,10244,CLP,4,GUARDIAN PA,PROTECTION,5/15/2016,5,2015,Q2,Bank,,5,Existing,Existing,13561.2589
26014,10245,CLP,4,GUARDIAN PA,PROTECTION,5/28/2016,5,2015,Q2,Bank,,2,Existing,Existing,16401.62584
26015,10246,CLP,14,EXTERA,INVESTMENT,5/11/2016,5,2015,Q2,Bank,,2,Existing,Existing,24262.62611
26016,10247,CLP,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,5/25/2016,5,2015,Q2,Bank,,2,Existing,Existing,24384.98914
26017,10248,CLP,19,RENDITE,PREVENTION,5/11/2016,5,2015,Q2,Bank,,1,Lost,Maturity,21888.89076
26018,10249,CLP,8,EKONOMIA,SAVING,5/28/2016,5,2015,Q2,Bank,,3,Lost,Lapse,19711.92809
26019,10250,CLP,18,PREVIR,PREVENTION,5/22/2016,5,2015,Q2,Bank,,5,Existing,Existing,20016.20936
26020,10251,CLP,12,DOPPIO VALORE,INVESTMENT,5/10/2016,5,2015,Q2,Bank,,1,Lost,Maturity,14581.30947
26021,10252,CLP,8,EKONOMIA,SAVING,5/26/2016,5,2015,Q2,Bank,,11,In-Force,Other Movements,10149.90872
26022,10252,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,5/25/2016,5,2015,Q2,Bank,,1,Lost,Withdrawal/Non-Redemption,12161.01465
26023,10253,CLP,5,ZURICH PROTECTA,PROTECTION,5/23/2016,5,2015,Q2,Bank,,1,Existing,Existing,23709.76289
26024,10254,CLP,8,EKONOMIA,SAVING,5/24/2016,5,2015,Q2,Bank,,11,Lost,Surrender/Conversion,14136.22669
26025,10255,CLP,6,CAPITALE DIFFERITO,SAVING,5/23/2016,5,2015,Q2,Bank,,9,In-Force,Other Movements,12119.8063
26026,10257,CLP,19,RENDITE,PREVENTION,5/17/2016,5,2015,Q2,Bank,,10,Existing,Existing,20140.16817
26027,10257,CLP,14,EXTERA,INVESTMENT,5/15/2016,5,2015,Q2,Bank,,3,In-Force,Other Movements,22465.13125
26028,10258,CLP,3,FUTURO PROTETTO,PROTECTION,5/13/2016,5,2015,Q2,Bank,,5,Existing,Existing,18570.18664
26029,10259,CLP,3,FUTURO PROTETTO,PROTECTION,5/1/2016,5,2015,Q2,Bank,,6,Existing,Existing,18621.79135
26030,10260,CLP,9,CALCOLO,SAVING,5/6/2016,5,2015,Q2,Bank,,2,Lost,Lapse,16231.27001
26031,10261,CLP,19,RENDITE,PREVENTION,5/2/2016,5,2015,Q2,Bank,,6,Existing,Existing,17188.64307
26032,10262,CLP,8,EKONOMIA,SAVING,5/11/2016,5,2015,Q2,Bank,,10,In-Force,Other Movements,23450.01088
26033,10263,CLP,4,GUARDIAN PA,PROTECTION,5/28/2016,5,2015,Q2,Bank,,5,Existing,Existing,10810.25269
26034,10263,CLP,8,EKONOMIA,SAVING,5/7/2016,5,2015,Q2,Bank,,3,Existing,Existing,18007.20017
26035,10264,CLP,4,GUARDIAN PA,PROTECTION,5/3/2016,5,2015,Q2,Bank,,2,Existing,Existing,24208.18563
26036,10265,CLP,19,RENDITE,PREVENTION,5/5/2016,5,2015,Q2,Bank,,11,Existing,Existing,15406.39054
26037,10266,CLP,14,EXTERA,INVESTMENT,5/2/2016,5,2015,Q2,Bank,,1,Existing,Existing,22500.95819
26038,10267,CLP,3,FUTURO PROTETTO,PROTECTION,5/27/2016,5,2015,Q2,Bank,,1,In-Force,Other Movements,16823.72114
26039,10268,CLP,2,COLLETTIVA ERBAVOGLIO GOLD,PROTECTION,5/25/2016,5,2015,Q2,Bank,,11,Existing,Existing,24994.41218
26040,10269,CLP,3,FUTURO PROTETTO,PROTECTION,5/27/2016,5,2015,Q2,Bank,,1,Existing,Existing,28333.67867
26041,10270,CLP,11,BUON COMPLEANNO,INVESTMENT,5/5/2016,5,2015,Q2,Bank,,2,Lost,Maturity,11624.69605
26042,10271,CLP,3,FUTURO PROTETTO,PROTECTION,5/31/2016,5,2015,Q2,Bank,,4,In-Force,New Business,10779.77955
26043,10272,CLP,3,FUTURO PROTETTO,PROTECTION,5/13/2016,5,2015,Q2,Bank,,11,Existing,Existing,9418.095611
26044,10273,CLP,1,C.Q.S. PREMIO ANNUO,PROTECTION,5/30/2016,5,2015,Q2,Bank,,9,Existing,Existing,18553.05725
26045,10274,CLP,3,FUTURO PROTETTO,PROTECTION,5/12/2016,5,2015,Q2,Bank,,1,In-Force,Other Movements,14553.17872
26046,10275,CLP,6,CAPITALE DIFFERITO,SAVING,5/8/2016,5,2015,Q2,Bank,,1,Existing,Existing,22212.8575
26047,10276,CLP,3,FUTURO PROTETTO,PROTECTION,5/6/2016,5,2015,Q2,Bank,,2,Existing,Existing,18134.2501
26048,10277,CLP,14,EXTERA,INVESTMENT,5/1/2016,5,2015,Q2,Bank,,6,Existing,Existing,15105.91405
26049,10279,CLP,3,FUTURO PROTETTO,PROTECTION,5/21/2016,5,2015,Q2,Bank,,3,In-Force,Other Movements,26760.22112
26050,10280,CLP,12,DOPPIO VALORE,INVESTMENT,5/1/2016,5,2015,Q2,Bank,,4,Lost,Surrender/Conversion,25813.15651
26051,10281,CLP,16,IO DECIDO DIFFERITA,PREVENTION,5/14/2016,5,2015,Q2,Bank,,10,In-Force,Other Movements,20146.18973
26052,10282,CLP,3,FUTURO PROTETTO,PROTECTION,5/6/2016,5,2015,Q2,Bank,,3,In-Force,Other Movements,23705.36511
26053,10283,CLP,8,EKONOMIA,SAVING,5/25/2016,5,2015,Q2,Bank,,2,Existing,Existing,21349.72942
26054,10283,CLP,19,RENDITE,PREVENTION,5/30/2016,5,2015,Q2,Bank,,1,In-Force,New Business,21206.64477
26055,10284,CLP,19,RENDITE,PREVENTION,5/21/2016,5,2015,Q2,Bank,,1,Existing,Existing,20082.3519
26056,10286,CLP,9,CALCOLO,SAVING,5/10/2016,5,2015,Q2,Bank,,5,In-Force,Other Movements,16294.45042
26057,10287,CLP,19,RENDITE,PREVENTION,5/9/2016,5,2015,Q2,Bank,,9,Existing,Existing,26879.75826
26058,10287,CLP,4,GUARDIAN PA,PROTECTION,5/23/2016,5,2015,Q2,Bank,,1,Lost,Maturity,14288.35593
26059,10287,CLP,15,MEGA TURISTA,INVESTMENT,5/7/2016,5,2015,Q2,Bank,,4,Existing,Existing,21128.54971
26060,10288,CLP,12,DOPPIO VALORE,INVESTMENT,5/31/2016,5,2015,Q2,Bank,,3,In-Force,Other Movements,26222.66521
26061,10289,CLP,19,RENDITE,PREVENTION,5/19/2016,5,2015,Q2,Bank,,11,Existing,Existing,16082.20312
26062,10289,CLP,3,FUTURO PROTETTO,PROTECTION,5/7/2016,5,2015,Q2,Bank,,3,Existing,Existing,22429.39067
26063,10290,CLP,14,EXTERA,INVESTMENT,5/30/2016,5,2015,Q2,Bank,,1,Lost,Surrender/Conversion,25853.7481
26064,10290,CLP,19,RENDITE,PREVENTION,5/16/2016,5,2015,Q2,Bank,,11,Existing,Existing,9262.046103
26065,10290,CLP,8,EKONOMIA,SAVING,5/29/2016,5,2015,Q2,Bank,,10,In-Force,Other Movements,13135.69886
26066,10291,CLP,3,FUTURO PROTETTO,PROTECTION,5/23/2016,5,2015,Q2,Bank,,5,In-Force,Other Movements,13359.6233
26067,10291,CLP,9,CALCOLO,SAVING,5/19/2016,5,2015,Q2,Bank,,8,In-Force,Other Movements,26586.8134
26068,10291,CLP,11,BUON COMPLEANNO,INVESTMENT,5/30/2016,5,2015,Q2,Bank,,4,Existing,Existing,18762.77654
26069,10292,CLP,4,GUARDIAN PA,PROTECTION,5/4/2016,5,2015,Q2,Bank,,1,Existing,Existing,12886.29676
26070,10293,CLP,8,EKONOMIA,SAVING,5/23/2016,5,2015,Q2,Bank,,1,Existing,Existing,12628.16704
26071,10294,CLP,6,CAPITALE DIFFERITO,SAVING,5/3/2016,5,2015,Q2,Bank,,1,In-Force,Other Movements,13956.78158
26072,10295,CLP,19,RENDITE,PREVENTION,5/5/2016,5,2015,Q2,Bank,,11,Existing,Existing,26381.10203
26073,10296,CLP,18,PREVIR,PREVENTION,5/24/2016,5,2015,Q2,Bank,,9,In-Force,New Business,20385.17839
26074,10297,CLP,9,CALCOLO,SAVING,5/5/2016,5,2015,Q2,Bank,,5,Lost,Lapse,24800.75765
